Sample_name	Group	Time_d	G01	G02	G03	G04	G05	G06	G07	G08	G09	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68
78_C2	C2	78	0.004474	0.02929	0.020876	0.175657	0.001375	0.006437	0.001326	0.007316	0.117466	0.025394	0.000802	0.007248	0.004372	0.003376	0.011951	0.005742	0.004746	0.008827	0.076147	0.062685	0.001856	0.043903	0.005718	0.043884	0.009119	0.009464	0.003148	0.008273	0.007341	0.000724	0.002016	0.00001	0.000219	0.011023	0.006447	0.003658	0.000918	0.000568	0.003935	0.001657	0.005018	0.00532	0.008074	0.069661	0.024709	0.003833	0.00101	0.001399	0.015808	0.030932	0.003896	0.000083	0.003989	0.034172	0.00735	0.000053	0.000087	0.000146	0.002536	0.001666	0.002755	0.015352	0.002575	0.013972	0.001049	0.001676	0.002823	0.000666
79_C2	C2	79	0.006003	0.026979	0.019278	0.160385	0.001282	0.006429	0.001341	0.005886	0.116991	0.028711	0.001057	0.00707	0.004712	0.003601	0.016821	0.004956	0.00614	0.010666	0.073176	0.050699	0.001894	0.053953	0.004697	0.04789	0.010872	0.013631	0.004629	0.009335	0.007153	0.000465	0.001668	0.000024	0.000161	0.012555	0.00821	0.004364	0.001331	0.000749	0.004355	0.002221	0.006077	0.005465	0.009311	0.073852	0.024591	0.004594	0.001223	0.001189	0.006101	0.033917	0.003699	0.000083	0.004506	0.023691	0.007545	0.000098	0.000073	0.000078	0.003875	0.002309	0.002466	0.01984	0.002554	0.013475	0.001106	0.001326	0.003381	0.001233
80_C2	C2	80	0.007313	0.041413	0.017546	0.160259	0.001354	0.00588	0.001552	0.006396	0.114666	0.027244	0.001106	0.008017	0.005117	0.00467	0.015424	0.00467	0.006896	0.01114	0.072703	0.041914	0.004502	0.031969	0.005925	0.046153	0.012786	0.014145	0.004487	0.010481	0.006728	0.000516	0.002236	0.000139	0.000129	0.012281	0.008885	0.004908	0.001463	0.000967	0.004725	0.002196	0.005761	0.004745	0.007472	0.074864	0.028558	0.005409	0.000992	0.000724	0.012028	0.029976	0.004125	0.000079	0.004685	0.032038	0.004908	0.000094	0.000055	0.00004	0.004219	0.002236	0.002444	0.015221	0.001929	0.017214	0.001825	0.001948	0.00418	0.001334
81_C2	C2	81	0.00778	0.03016	0.017502	0.144876	0.001232	0.005837	0.001411	0.006871	0.116921	0.031954	0.001207	0.013448	0.004958	0.004223	0.016047	0.005321	0.007213	0.011868	0.063297	0.050758	0.00238	0.041249	0.008669	0.045343	0.009822	0.014442	0.004928	0.01012	0.007939	0.000452	0.003979	0.000025	0.000055	0.01315	0.00931	0.005798	0.001798	0.001222	0.004705	0.00309	0.006121	0.005162	0.009459	0.076213	0.026365	0.00385	0.000914	0.000775	0.007909	0.033504	0.004923	0.000124	0.006463	0.024954	0.007228	0.000065	0.000089	0.00001	0.004451	0.003309	0.002544	0.017462	0.001798	0.014715	0.001674	0.002514	0.004769	0.001277
84_C2	C2	84	0.003915	0.020149	0.048234	0.167491	0.001688	0.010253	0.003003	0.004525	0.073815	0.04048	0.002892	0.013141	0.005386	0.003658	0.017519	0.005442	0.007729	0.017378	0.066856	0.073724	0.001789	0.03074	0.02941	0.042425	0.006933	0.018376	0.00847	0.012879	0.005034	0.000867	0.004908	0.000066	0.000076	0.020285	0.011498	0.004807	0.001209	0.001008	0.006061	0.002111	0.008802	0.00722	0.009765	0.046188	0.016673	0.00397	0.001219	0.003139	0.006349	0.03201	0.007482	0.000222	0.001219	0.013352	0.004923	0.000091	0.000207	0.000086	0.004283	0.000947	0.003199	0.008858	0.002217	0.011856	0.002177	0.002141	0.004051	0.001129
85_C2	C2	85	0.004716	0.030797	0.052685	0.172856	0.001868	0.010837	0.00377	0.004701	0.059891	0.037984	0.001643	0.009228	0.004721	0.003521	0.01893	0.004378	0.007943	0.017625	0.070888	0.084538	0.002704	0.032824	0.029438	0.040165	0.007246	0.020239	0.006101	0.014532	0.003043	0.001126	0.000473	0.000045	0.000125	0.020683	0.011788	0.004124	0.000911	0.000732	0.005588	0.002082	0.007505	0.005453	0.008551	0.034224	0.013402	0.004109	0.001325	0.002988	0.012744	0.024667	0.00758	0.00004	0.001031	0.021469	0.003551	0.000184	0.000134	0.000045	0.005204	0.000857	0.00366	0.005926	0.003232	0.013257	0.003899	0.001838	0.004253	0.001384
86_C2	C2	86	0.003873	0.010689	0.070205	0.160992	0.001291	0.011704	0.005163	0.006005	0.059174	0.030358	0.003842	0.011357	0.005464	0.003821	0.026643	0.006873	0.00925	0.019761	0.059363	0.069848	0.001684	0.053149	0.041342	0.042771	0.005786	0.014465	0.007036	0.013658	0.004526	0.001464	0.000556	0.000051	0.000107	0.02347	0.012541	0.004398	0.001087	0.000801	0.006276	0.001827	0.00951	0.008388	0.013587	0.02897	0.012281	0.004781	0.001357	0.004505	0.007031	0.027852	0.010041	0.000046	0.000643	0.011995	0.007347	0.000133	0.000077	0.000031	0.005168	0.00098	0.003184	0.003439	0.002694	0.009786	0.004153	0.002832	0.005327	0.001194
87_C2	C2	87	0.00381	0.014664	0.060028	0.181913	0.00123	0.010971	0.004435	0.005347	0.06996	0.03141	0.002172	0.012281	0.006062	0.004419	0.022788	0.00571	0.008914	0.019462	0.073291	0.060537	0.002525	0.037533	0.025912	0.047082	0.006531	0.020273	0.007902	0.014795	0.003396	0.000791	0.000433	0.000076	0.000106	0.02177	0.012664	0.005175	0.001154	0.000922	0.007453	0.00253	0.00895	0.007735	0.011152	0.025927	0.009932	0.004424	0.001436	0.002258	0.008285	0.028351	0.013142	0.00006	0.000993	0.013556	0.004606	0.000171	0.000126	0.00002	0.004873	0.000736	0.004183	0.004918	0.002762	0.011217	0.003921	0.002056	0.004687	0.001099
88_C2	C2	88	0.003908	0.010763	0.084427	0.16249	0.000789	0.012162	0.004712	0.007098	0.05563	0.042199	0.003978	0.011274	0.007866	0.005887	0.027269	0.00622	0.007108	0.015931	0.061845	0.105645	0.009225	0.031118	0.020499	0.03899	0.005099	0.016015	0.007177	0.012172	0.004682	0.000962	0.000784	0.000303	0.000293	0.018312	0.010153	0.004642	0.001076	0.000794	0.007018	0.002192	0.007673	0.007499	0.010718	0.022359	0.0093	0.006567	0.001419	0.002743	0.012067	0.024403	0.019061	0.000144	0.001022	0.01108	0.005138	0.000288	0.000144	0.000045	0.004117	0.000684	0.003541	0.003829	0.002778	0.005292	0.003189	0.001562	0.003531	0.001101
90_C2	C2	90	0.005278	0.010155	0.088999	0.094178	0.000969	0.009807	0.001853	0.007018	0.081417	0.045965	0.003824	0.01143	0.003062	0.001199	0.023279	0.006336	0.003739	0.008109	0.036854	0.137504	0.001425	0.066948	0.040527	0.039427	0.006882	0.027493	0.008772	0.007874	0.003909	0.001369	0.000729	0.000461	0.000433	0.011138	0.005245	0.001119	0.000348	0.000315	0.001933	0.000456	0.00286	0.007385	0.015315	0.0281	0.010118	0.002926	0.001439	0.001345	0.023942	0.029398	0.006152	0.000287	0.000499	0.019995	0.012432	0.000198	0.000113	0.000005	0.00277	0.000461	0.002018	0.005056	0.002267	0.004572	0.002719	0.004723	0.00412	0.001007
91_C2	C2	91	0.004787	0.005378	0.075343	0.07409	0.002035	0.016671	0.003709	0.010891	0.03503	0.042694	0.011438	0.015237	0.013894	0.006235	0.039526	0.054507	0.005508	0.017708	0.030118	0.116899	0.003904	0.044343	0.022254	0.034659	0.006766	0.015763	0.006055	0.011262	0.004371	0.000902	0.001479	0.000461	0.000256	0.01865	0.009077	0.00417	0.001288	0.001108	0.009017	0.00188	0.009152	0.022354	0.02487	0.034178	0.012916	0.004366	0.001759	0.001058	0.013874	0.038554	0.006521	0.000381	0.001268	0.005067	0.020575	0.000326	0.00017	0.000015	0.002506	0.001824	0.002987	0.001358	0.00422	0.003619	0.002326	0.001885	0.00201	0.000496
0.25_D1	D1	0.25	0.000088	0.000075	0.000727	0.000299	0.005699	0.000129	0.0011	0.001236	0.000143	0.000034	0.000014	0.000754	0.015405	0.01929	0.000455	0.000598	0.001406	0.004055	0.000143	0.000136	0.003484	0.000122	0.00002	0.000224	0.000238	0.000014	0.00002	0.000509	0.00089	0.001365	0.00074	0.000272	0.000041	0.002445	0.002092	0.463068	0.178857	0.110515	0.04637	0.07923	0.019283	0.000217	0.000156	0.006541	0.001148	0.000435	0.000014	0.000652	0.000014	0.000937	0.000238	0.000285	0.004408	0.00002	0.000048	0.008198	0.000971	0.001515	0.000075	0.006799	0.000095	0.000014	0.00053	0	0.000136	0.00345	0.001515	0.000007
1_D1	D1	1	0.003093	0.000152	0.001359	0.003318	0.004191	0.037406	0.006715	0.028217	0.004798	0.000127	0.007479	0.011998	0.0339	0.058927	0.03367	0.026252	0.005562	0.014478	0.002117	0.00023	0.014533	0.009468	0.001019	0.01053	0.007576	0.001516	0.000582	0.024547	0.004943	0.000576	0.004112	0.000261	0.000146	0.049125	0.011882	0.195771	0.046759	0.020708	0.064877	0.083043	0.027222	0.02519	0.017469	0.007176	0.0041	0.007746	0.003985	0.000691	0.000024	0.015746	0.001468	0.001152	0.009559	0.000073	0.004755	0.003015	0.004367	0.001438	0.002572	0.006302	0.00817	0.000049	0.002772	0.000097	0.00256	0.002632	0.003263	0.000443
2_D1	D1	2	0.003038	0.000151	0.012402	0.035093	0.008508	0.039723	0.008456	0.037301	0.018181	0.000746	0.018713	0.023453	0.030959	0.036383	0.211938	0.049422	0.003351	0.009537	0.017586	0.002062	0.004562	0.033491	0.00047	0.015639	0.005189	0.006608	0.003153	0.010341	0.003941	0.002271	0.003309	0.000167	0.000021	0.018285	0.005481	0.062691	0.01971	0.009662	0.025384	0.020713	0.012799	0.032436	0.043393	0.002981	0.002887	0.006415	0.006368	0.00737	0.000057	0.014824	0.007277	0.001248	0.003142	0.000193	0.013676	0.000846	0.00285	0.000679	0.001775	0.003362	0.003899	0.000391	0.003403	0.000679	0.003988	0.001843	0.002495	0.000632
3_D1	D1	3	0.001426	0.00028	0.045933	0.024557	0.019925	0.043514	0.015209	0.043288	0.008212	0.002188	0.007076	0.011802	0.035445	0.036369	0.179391	0.072541	0.004219	0.015903	0.035612	0.012495	0.00211	0.057627	0.000885	0.013724	0.002026	0.009968	0.003477	0.008837	0.002714	0.006747	0.003811	0.000433	0.000536	0.012323	0.006658	0.018125	0.006697	0.003349	0.02321	0.006053	0.012638	0.055744	0.037077	0.006107	0.003354	0.005763	0.006432	0.013483	0.000148	0.013233	0.014187	0.001588	0.001367	0.000497	0.007027	0.000998	0.000806	0.000197	0.001928	0.001534	0.004839	0.000118	0.001101	0.000275	0.001529	0.001013	0.001947	0.000374
5_D1	D1	5	0.008519	0.001839	0.017911	0.042188	0.052395	0.003379	0.016298	0.079203	0.042188	0.009005	0.00129	0.014385	0.02852	0.005969	0.181525	0.035562	0.003119	0.012575	0.022845	0.017259	0.002899	0.010677	0.003374	0.132245	0.005871	0.003311	0.001437	0.003673	0.002124	0.00231	0.001309	0.000231	0.004262	0.029221	0.004566	0.01079	0.00257	0.001648	0.009917	0.003688	0.011109	0.015322	0.036774	0.006513	0.004654	0.004605	0.000593	0.005797	0.001927	0.042806	0.006214	0.000755	0.000662	0.002639	0.006062	0.00589	0.000275	0.000093	0.001162	0.000726	0.001344	0.001447	0.001089	0.003566	0.001565	0.00178	0.002197	0.000338
7_D1	D1	7	0.02631	0.013319	0.164124	0.084545	0.004821	0.007314	0.002555	0.02157	0.050993	0.02439	0.004966	0.019092	0.011591	0.003835	0.065428	0.018491	0.001968	0.008454	0.020194	0.056349	0.003676	0.007198	0.002646	0.101174	0.021041	0.001929	0.000784	0.006106	0.016008	0.00448	0.009214	0.002194	0.000871	0.029688	0.004008	0.002343	0.000505	0.000356	0.004148	0.000996	0.003806	0.008772	0.024857	0.001477	0.001237	0.003402	0.000683	0.003912	0.028345	0.03512	0.004557	0.00052	0.000318	0.014906	0.005086	0.001872	0.000154	0.000048	0.002675	0.000457	0.00294	0.005658	0.000991	0.011519	0.001044	0.001314	0.003161	0.001496
8_D1	D1	8	0.011482	0.004929	0.314076	0.066267	0.002027	0.00384	0.002868	0.031491	0.067016	0.01126	0.003168	0.011352	0.026577	0.010196	0.0114	0.010462	0.002617	0.011811	0.009427	0.042591	0.006612	0.008943	0.001209	0.057962	0.014998	0.000687	0.000372	0.00503	0.0046	0.007153	0.004566	0.002496	0.001108	0.02515	0.005301	0.003792	0.000692	0.000518	0.007458	0.001596	0.007371	0.019279	0.036047	0.003434	0.003139	0.001712	0.000474	0.007013	0.009257	0.0413	0.003763	0.000237	0.000571	0.010205	0.010292	0.001872	0.000121	0.000053	0.004929	0.00044	0.002017	0.001925	0.004585	0.003347	0.000987	0.00132	0.005325	0.003889
9_D1	D1	9	0.007268	0.003836	0.245294	0.076187	0.002061	0.00151	0.002034	0.028495	0.07918	0.049193	0.001089	0.003539	0.022968	0.007528	0.016937	0.008987	0.002395	0.006166	0.024474	0.067992	0.007324	0.007903	0.000278	0.057157	0.007315	0.000232	0.00019	0.002932	0.001052	0.001195	0.000385	0.000496	0.000598	0.013995	0.003201	0.002576	0.000783	0.000602	0.005383	0.001538	0.003831	0.011734	0.033799	0.010771	0.009881	0.00195	0.000283	0.001946	0.03499	0.034327	0.002858	0.00025	0.001862	0.023825	0.007672	0.000871	0.000371	0.000032	0.00574	0.00082	0.000662	0.002423	0.002983	0.008311	0.000593	0.003354	0.014833	0.006759
10_D1	D1	10	0.009215	0.005253	0.179407	0.074287	0.002124	0.003643	0.01235	0.022111	0.052301	0.063142	0.001403	0.00326	0.02333	0.010086	0.027911	0.013946	0.007382	0.006148	0.046109	0.09873	0.008717	0.008064	0.000189	0.038626	0.008925	0.000518	0.000203	0.006269	0.001122	0.001248	0.000518	0.000285	0.000213	0.010657	0.005205	0.003328	0.001219	0.000798	0.00596	0.001737	0.00432	0.011619	0.025986	0.016302	0.017318	0.005263	0.000416	0.009181	0.044736	0.026586	0.011068	0.000281	0.002709	0.018469	0.005674	0.001238	0.000392	0.000077	0.003434	0.003222	0.001862	0.001882	0.002012	0.009384	0.001146	0.002999	0.005964	0.000522
11_D1	D1	11	0.002726	0.035443	0.061754	0.065528	0.009957	0.001614	0.079454	0.084077	0.009843	0.008125	0.002493	0.033209	0.019403	0.01314	0.027736	0.017714	0.000601	0.004311	0.016259	0.035597	0.025293	0.005195	0.000308	0.005214	0.00372	0.00005	0.00001	0.004261	0.01614	0.00069	0.008929	0.000298	0.00004	0.00588	0.00292	0.01174	0.003253	0.001167	0.009823	0.007861	0.004484	0.005264	0.00512	0.08805	0.137428	0.02127	0.000094	0.010429	0.008517	0.005845	0.013155	0.005453	0.009475	0.002861	0.001624	0.000934	0.001316	0.000139	0.000159	0.016423	0.001833	0.002731	0.009297	0.002587	0.003447	0.000094	0.000159	0.000035
12_D1	D1	12	0.003855	0.017652	0.084435	0.04123	0.007766	0.006536	0.032369	0.016352	0.00255	0.004035	0.007476	0.011341	0.005951	0.005611	0.007361	0.005386	0.000135	0.000845	0.005966	0.011416	0.011006	0.002295	0.00133	0.001475	0.00233	0.00011	0.000075	0.000725	0.005221	0.000915	0.004356	0.00023	0.00007	0.001525	0.000305	0.003445	0.001455	0.00051	0.00188	0.00234	0.000895	0.00179	0.001545	0.370683	0.21683	0.007841	0.000425	0.008836	0.001375	0.00174	0.014292	0.002605	0.010961	0.001415	0.000685	0.00084	0.009601	0.00039	0.00006	0.017227	0.002535	0.00073	0.004576	0.00094	0.001095	0.00004	0.00017	0.00001
14_D1	D1	14	0.02102	0.000702	0.0196	0.015288	0.012092	0.014878	0.05528	0.017149	0.003159	0.000686	0.013256	0.011996	0.023519	0.015468	0.021169	0.018537	0.000872	0.003563	0.004025	0.002106	0.011752	0.008364	0.002037	0.005642	0.010879	0.000319	0.000861	0.002302	0.007801	0.00319	0.006551	0.000984	0.000324	0.005844	0.001675	0.023817	0.010204	0.004695	0.011837	0.009056	0.00737	0.014485	0.007131	0.20178	0.051845	0.019674	0.00058	0.01014	0.00025	0.00838	0.00595	0.003042	0.020759	0.000261	0.003525	0.001457	0.054775	0.024992	0.000393	0.135366	0.008205	0.000085	0.012427	0.000128	0.004004	0.000058	0.000356	0.000085
15_D1	D1	15	0.020737	0.000295	0.029578	0.019016	0.012722	0.014536	0.053137	0.027062	0.00385	0.001385	0.008867	0.01573	0.027987	0.009436	0.019455	0.018344	0.000253	0.002175	0.00586	0.003984	0.019001	0.004242	0.001793	0.002976	0.006723	0.00014	0.000098	0.001256	0.007855	0.006501	0.0068	0.000382	0.000098	0.004785	0.000785	0.010815	0.00477	0.002351	0.006413	0.005431	0.002785	0.006682	0.004785	0.268175	0.124024	0.023093	0.000186	0.013575	0.000522	0.004832	0.008557	0.00247	0.014241	0.000248	0.001834	0.001033	0.026364	0.020856	0.000145	0.064237	0.007348	0.000057	0.011921	0.000129	0.003938	0.000021	0.000284	0.000031
17_D1	D1	17	0.01139	0.000483	0.036249	0.021144	0.032672	0.005355	0.045343	0.031844	0.028155	0.022755	0.004266	0.020031	0.040549	0.008271	0.02212	0.020055	0.000192	0.002444	0.062349	0.009326	0.017233	0.007552	0.001572	0.01908	0.00804	0.000133	0.00003	0.001074	0.009444	0.021006	0.007266	0.001222	0.000315	0.006133	0.000576	0.005981	0.001705	0.000729	0.00569	0.003567	0.002897	0.005355	0.007739	0.200417	0.057999	0.021903	0.000099	0.035436	0.000434	0.01001	0.0117	0.002389	0.013011	0.002636	0.003798	0.030736	0.002094	0.001557	0.000064	0.030041	0.003966	0.000212	0.007927	0.000488	0.003636	0	0.000103	0.000015
18_D1	D1	18	0.007751	0.000154	0.00932	0.011454	0.031893	0.005829	0.036912	0.024699	0.024576	0.025644	0.004911	0.012051	0.026331	0.00761	0.020104	0.015388	0.000059	0.001465	0.07405	0.001858	0.013403	0.006046	0.001578	0.022211	0.0078	0.00005	0.000032	0.00047	0.006638	0.029808	0.004223	0.001067	0.00019	0.003667	0.000353	0.002754	0.000705	0.000303	0.003821	0.002012	0.001244	0.007561	0.008022	0.20027	0.103637	0.017274	0.000027	0.017314	0.00009	0.007977	0.008605	0.001099	0.011038	0.001908	0.002618	0.13104	0.00123	0.000986	0.000032	0.015392	0.003758	0.000231	0.005693	0.000583	0.003079	0.000018	0.000081	0.000005
19_D1	D1	19	0.006275	0.000923	0.045294	0.015924	0.054452	0.003593	0.036065	0.015692	0.018742	0.027883	0.002407	0.00908	0.014011	0.006174	0.014703	0.009207	0.00014	0.001475	0.066674	0.014138	0.010865	0.004157	0.00172	0.016961	0.00501	0.000214	0.000044	0.000634	0.005452	0.081574	0.002437	0.000989	0.000249	0.003186	0.000438	0.003365	0.000954	0.000372	0.002849	0.002485	0.001116	0.004411	0.004892	0.102179	0.072222	0.014453	0.000118	0.074647	0.000127	0.005584	0.011412	0.000923	0.007776	0.003028	0.001641	0.167265	0.000538	0.000324	0.000053	0.009347	0.000945	0.000534	0.004201	0.0013	0.004074	0.000009	0.000066	0.000013
21_D1	D1	21	0.006971	0.000915	0.006056	0.01029	0.116167	0.005354	0.046546	0.017503	0.016112	0.025169	0.003373	0.011385	0.011096	0.004798	0.015857	0.008764	0.00046	0.00214	0.071832	0.001045	0.00751	0.004514	0.001964	0.018181	0.008225	0.000192	0.000134	0.001546	0.007343	0.06117	0.003185	0.000552	0.002203	0.004037	0.00107	0.005187	0.001684	0.00074	0.002324	0.002721	0.001396	0.003544	0.002829	0.097105	0.057388	0.019652	0.000293	0.039299	0.000075	0.00359	0.008927	0.002549	0.009667	0.002604	0.001011	0.2033	0.000272	0.0001	0.00018	0.015364	0.001835	0.000506	0.004326	0.001555	0.006173	0.000021	0.000092	0.000033
22_D1	D1	22	0.003572	0.000897	0.016172	0.011089	0.138729	0.002041	0.032834	0.015757	0.014964	0.031861	0.00161	0.010763	0.012066	0.00527	0.01445	0.009216	0.00008	0.000638	0.092263	0.003771	0.007063	0.004241	0.001064	0.018484	0.004118	0.000167	0.000076	0.000498	0.007175	0.071112	0.002396	0.000419	0.000219	0.001706	0.000215	0.002938	0.000997	0.000399	0.002308	0.001866	0.000997	0.002978	0.002615	0.068155	0.03049	0.017073	0.00006	0.046378	0.000064	0.002276	0.006047	0.002184	0.005632	0.002902	0.001204	0.243759	0.000147	0.000028	0.00004	0.010129	0.00069	0.000363	0.005282	0.001084	0.003835	0.000036	0.000048	0.000008
23_D1	D1	23	0.003363	0.000599	0.034164	0.014302	0.132587	0.001529	0.043393	0.01174	0.017782	0.02394	0.001171	0.01031	0.01012	0.004526	0.012412	0.007562	0.000151	0.000616	0.091222	0.010448	0.006193	0.00481	0.000452	0.01621	0.00466	0.000172	0.000034	0.000375	0.006089	0.099068	0.002984	0.000685	0.000134	0.001559	0.000224	0.002593	0.000801	0.000456	0.002067	0.001602	0.000818	0.002304	0.002201	0.064883	0.026731	0.015861	0.000034	0.078815	0.00009	0.002054	0.014233	0.001985	0.006856	0.001959	0.001038	0.169636	0.000185	0.000078	0.000039	0.012735	0.000426	0.000422	0.00469	0.001326	0.00745	0.000013	0.00003	0
24_D1	D1	24	0.016344	0.001477	0.015857	0.017924	0.131083	0.003753	0.037419	0.008151	0.021374	0.030396	0.002724	0.011643	0.008757	0.003898	0.010747	0.006306	0.000248	0.001302	0.107288	0.00424	0.005422	0.005593	0.001738	0.023726	0.006597	0.00178	0.000158	0.001097	0.005512	0.072494	0.00263	0.001251	0.002472	0.003463	0.000453	0.004522	0.001567	0.000739	0.00266	0.002404	0.001482	0.002067	0.001601	0.060702	0.021622	0.016536	0.000192	0.059382	0.000085	0.003172	0.014786	0.001375	0.006298	0.003053	0.000991	0.186763	0.000205	0.000064	0.000107	0.011874	0.001072	0.001529	0.004432	0.002374	0.010896	0.000021	0.000085	0.000026
25_D1	D1	25	0.005793	0.000622	0.006904	0.018444	0.110959	0.002197	0.030727	0.00964	0.025164	0.033484	0.00122	0.029482	0.008508	0.004694	0.01712	0.007305	0.000251	0.001666	0.117153	0.000977	0.004987	0.007785	0.000439	0.025352	0.005354	0.000188	0.000025	0.000994	0.00804	0.060999	0.002518	0.001767	0.001337	0.004093	0.000572	0.00378	0.001349	0.000618	0.003366	0.001905	0.002017	0.002452	0.002727	0.053894	0.017671	0.030598	0.000167	0.029616	0.000033	0.003375	0.007154	0.001433	0.008048	0.002777	0.001408	0.22424	0.00018	0.000033	0.000096	0.0104	0.001245	0.000393	0.004707	0.001754	0.025723	0.000021	0.000046	0.000017
28_D1	D1	28	0.002367	0.001026	0.019782	0.013716	0.103551	0.000652	0.041443	0.01211	0.020244	0.018706	0.00034	0.04861	0.016369	0.007608	0.02623	0.017478	0.000008	0.000391	0.093437	0.002409	0.008184	0.015797	0.000038	0.01932	0.002005	0.000017	0	0.000151	0.009408	0.077539	0.001971	0.001248	0.000008	0.001303	0.000071	0.002249	0.000496	0.000172	0.005624	0.002215	0.001089	0.003136	0.004573	0.019324	0.005267	0.042956	0.000013	0.052591	0.000097	0.00185	0.016314	0.001547	0.003169	0.00108	0.002236	0.219183	0.000122	0.000042	0.000013	0.004729	0.000639	0.00029	0.002442	0.000736	0.02222	0	0.000038	0.000008
29_D1	D1	29	0.022612	0.001109	0.022952	0.017557	0.057782	0.00274	0.021389	0.012285	0.02158	0.017748	0.002421	0.025267	0.013411	0.006359	0.031643	0.013449	0.000183	0.001992	0.086332	0.003386	0.006172	0.017026	0.005493	0.026499	0.004779	0.00463	0.000089	0.000612	0.005956	0.069999	0.001466	0.002426	0.002867	0.0039	0.000527	0.006423	0.001933	0.000888	0.006389	0.003505	0.003747	0.002961	0.004677	0.015382	0.008403	0.071193	0.000161	0.028054	0.000102	0.006194	0.013012	0.000641	0.002358	0.000986	0.002124	0.242846	0.000076	0.000081	0.000021	0.003653	0.000654	0.001614	0.001393	0.001916	0.033899	0.000013	0.000051	0.000013
30_D1	D1	30	0.006829	0.000833	0.045228	0.023604	0.049603	0.004977	0.018771	0.006515	0.015422	0.011864	0.002425	0.019163	0.010594	0.006491	0.0224	0.005031	0.000309	0.001909	0.07098	0.003946	0.002746	0.010515	0.003126	0.018763	0.003043	0.000396	0.000099	0.000668	0.004717	0.049991	0.00155	0.00221	0.005237	0.002272	0.000676	0.005254	0.001419	0.000672	0.007567	0.002808	0.004412	0.002796	0.002973	0.002981	0.00148	0.16697	0.000128	0.023835	0.000132	0.00393	0.029121	0.000676	0.00068	0.000631	0.001019	0.257027	0.000058	0.000054	0.000062	0.000775	0.000668	0.000627	0.000433	0.000697	0.047117	0.000012	0.000054	0.000029
